,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2016-06-14 16:25:53 -0400,,S213,K.,2,0.3,2012,ocd-division/country:us/state:hi,,D,,,1,17,Sen.,HI,,,"Senator, 1st Class",0,657,SenatorAkaka,,96.18,,senatorakaka
1,https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,,senatorlamaralexander,,,Lamar,M,/m/01rbs3,300002,40304,A000360,,False,Alexander,2018-03-07 08:14:10 -0500,,S289,,29,4.41,2008,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,5,Sen.,TN,,,"Senator, 2nd Class",0,657,SenAlexander,https://www.alexander.senate.gov/public,87.74,15691,lamaralexander
2,https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,M,,300003,15801,A000109,,False,Allard,2013-04-12 20:12:01 -0400,,S250,A.,23,3.5,2008,ocd-division/country:us/state:co,,R,,,2,11,Sen.,CO,,,"Senator, 2nd Class",0,657,,,87.38,,
3,https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,,johnbarrasso,,,John,M,/m/02rsm32,412251,40707,B001261,,False,Barrasso,2018-03-07 08:14:10 -0500,,S317,,0,0.0,2008,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,1,Sen.,WY,,,"Senator, 1st Class",0,431,SenJohnBarrasso,https://www.barrasso.senate.gov,84.92,52662,barrassowyo
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,2,0.3,2008,ocd-division/country:us/state:mt,,D,,,2,29,Sen.,MT,,,"Senator, 2nd Class",0,657,,http://www.baucus.senate.gov,89.62,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,M,/m/01rcnr,300006,49901,B001233,,False,Bayh,2016-06-14 16:26:06 -0400,,S264,,19,2.89,2010,ocd-division/country:us/state:in,,D,,,3,9,Sen.,IN,,,"Senator, 3rd Class",0,657,,,83.23,,SenEvanBayh
6,https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2016-06-14 16:25:58 -0400,,S231,F.,8,1.22,2010,ocd-division/country:us/state:ut,,R,,,3,15,Sen.,UT,,,"Senator, 3rd Class",0,657,,,86.13,,SenatorBennett
7,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,209,31.81,2008,ocd-division/country:us/state:de,,D,,,2,35,Sen.,DE,,Jr.,"Senator, 2nd Class",0,657,,,96.65,,
8,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,8,1.22,2012,ocd-division/country:us/state:nm,,D,,,1,25,Sen.,NM,,,"Senator, 1st Class",0,657,jeffbingaman,,95.53,,SenJeffBingaman
9,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,27,4.11,2010,ocd-division/country:us/state:mo,,R,,,3,21,Sen.,MO,,,"Senator, 3rd Class",0,657,,,85.24,,CSBondMO
10,https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2016-06-30 13:52:07 -0400,,S223,,37,5.63,2010,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,15,Sen.,CA,,,"Senator, 3rd Class",3,657,SenatorBoxer,https://www.boxer.senate.gov,94.52,,SenatorBoxer
11,https://api.propublica.org/congress/v1/members/B000944.json,,N00003535,5051,1952-11-09,,,,,Sherrod,M,/m/034s80,400050,29389,B000944,,False,Brown,2018-03-07 08:14:07 -0500,,S307,,10,1.52,2012,ocd-division/country:us/state:oh,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,1,1,Sen.,OH,,,"Senator, 1st Class",0,657,SenSherrodBrown,https://www.brown.senate.gov,95.67,27018,SherrodBrownOhio
