,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000031.json,,,,1927-01-13,,,,,Brockman,,,400692,10700,A000031,,False,Adams,2013-04-12 20:11:54 -0400,,S180,,,ocd-division/country:us/state:wa,,D,,,3,1,Sen.,WA,,,"Senator, 3rd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/A000219.json,,,,1937-03-16,,,,,William,M,,400927,14002,A000219,,False,Armstrong,2013-04-12 20:11:53 -0400,,S134,Lester,,ocd-division/country:us/state:co,,R,,,2,9,Sen.,CO,,,"Senator, 2nd Class",,,,,,
2,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,,ocd-division/country:us/state:mt,,D,,,2,9,Sen.,MT,,,"Senator, 2nd Class",,,,http://www.baucus.senate.gov,,SenatorBaucus
3,https://api.propublica.org/congress/v1/members/B000401.json,,,,1921-02-11,,,,,Lloyd,,,401391,660,B000401,,False,Bentsen,2013-04-12 20:11:54 -0400,,S009,Millard,,ocd-division/country:us/state:tx,,D,,,1,17,Sen.,TX,,,"Senator, 1st Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,,ocd-division/country:us/state:de,,D,,,2,15,Sen.,DE,,Jr.,"Senator, 2nd Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,,ocd-division/country:us/state:mt,,D,,,1,5,Sen.,MT,,,"Senator, 1st Class",,,jeffbingaman,,,SenJeffBingaman
6,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,,ocd-division/country:us/state:mo,,R,,,3,1,Sen.,MO,,,"Senator, 3rd Class",,,,,,CSBondMO
7,https://api.propublica.org/congress/v1/members/B000639.json,,,,1941-04-21,,,,,David,M,,401604,14700,B000639,,False,Boren,2013-04-12 20:11:55 -0400,,S128,Lyle,,ocd-division/country:us/state:ok,,D,,,2,9,Sen.,OK,,,"Senator, 2nd Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000647.json,,,,1930-11-07,,,,,Rudolph,,,401611,14701,B000647,,False,Boschwitz,2013-04-12 20:11:53 -0400,,S135,Eli,,ocd-division/country:us/state:mn,,R,,,2,9,Sen.,MN,,,"Senator, 2nd Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B001225.json,,,,1943-07-28,,,,,William,M,,401709,14702,B001225,,False,Bradley,2013-04-12 20:11:55 -0400,,S132,Warren,,ocd-division/country:us/state:nj,,D,,,2,9,Sen.,NJ,,,"Senator, 2nd Class",,,,,,
10,https://api.propublica.org/congress/v1/members/B000780.json,,,,1944-03-01,,,,,John,M,,300012,13056,B000780,,False,Breaux,2013-04-12 20:11:59 -0400,,S179,B.,,ocd-division/country:us/state:la,,D,,,3,1,Sen.,LA,,,"Senator, 3rd Class",,,,,,
11,https://api.propublica.org/congress/v1/members/B001057.json,,,,1925-08-12,,,,,Dale,M,,402004,14300,B001057,,False,Bumpers,2013-04-12 20:11:57 -0400,,S014,,,ocd-division/country:us/state:ar,,D,,,3,13,Sen.,AR,,,"Senator, 3rd Class",,,,,,
12,https://api.propublica.org/congress/v1/members/B001077.json,,,,1908-06-19,,,,,Quentin,,,402023,1252,B001077,,False,Burdick,2013-04-12 20:11:54 -0400,,S015,Northrup,,ocd-division/country:us/state:nd,,D,,,1,27,Sen.,ND,,,"Senator, 1st Class",,,,,,
13,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,,ocd-division/country:us/state:wv,,D,,,1,29,Sen.,WV,,,"Senator, 1st Class",,,,,,
14,https://api.propublica.org/congress/v1/members/C000269.json,,,,1922-10-22,,,,,John,M,,402412,14500,C000269,,False,Chafee,2013-04-12 20:11:58 -0400,,S116,H.,,ocd-division/country:us/state:ri,,R,,,1,11,Sen.,RI,,,"Senator, 1st Class",,,,,,
15,https://api.propublica.org/congress/v1/members/C000356.json,,,,1930-04-03,,,,,Lawton,,,402495,13101,C000356,,False,Chiles,2013-04-12 20:11:52 -0400,,,Mainor,,ocd-division/country:us/state:fl,,D,,,1,17,Sen.,FL,,,"Senator, 1st Class",,,,,,
16,https://api.propublica.org/congress/v1/members/C000567.json,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2018-03-07 08:14:11 -0500,,S136,,,ocd-division/country:us/state:ms,,R,,,2,9,Sen.,MS,,,"Senator, 2nd Class",,,SenThadCochran,https://www.cochran.senate.gov,53312,sencochran
17,https://api.propublica.org/congress/v1/members/C000598.json,,,,1940-08-28,,,,,William,M,,402727,14010,C000598,,False,Cohen,2013-04-12 20:11:55 -0400,,S137,Sebastian,,ocd-division/country:us/state:me,,R,,,2,9,Sen.,ME,,,"Senator, 2nd Class",,,,,,
18,https://api.propublica.org/congress/v1/members/C000705.json,,,2517,1948-03-12,,,,,Kent,M,/m/021fx2,300026,15501,C000705,,False,Conrad,2016-06-14 16:27:37 -0400,,S201,,,ocd-division/country:us/state:nd,,D,,,3,1,Sen.,ND,,,"Senator, 3rd Class",,,,,,SenatorConrad
19,https://api.propublica.org/congress/v1/members/C000877.json,,,,1914-06-19,,,,,Alan,,,402990,12103,C000877,,False,Cranston,2013-04-12 20:11:54 -0400,,S023,,,ocd-division/country:us/state:ca,,D,,,3,19,Sen.,CA,,,"Senator, 3rd Class",,,,,,
20,https://api.propublica.org/congress/v1/members/D000018.json,,,,1937-08-01,,,,,Alfonse,M,,403142,14900,D000018,,False,D'Amato,2013-04-12 20:11:57 -0400,,S147,M.,,ocd-division/country:us/state:ny,,R,,,3,7,Sen.,NY,,,"Senator, 3rd Class",,,,,,
21,https://api.propublica.org/congress/v1/members/D000030.json,,,103,1936-09-05,,,,,John,M,,403171,14501,D000030,,False,Danforth,2013-04-12 20:11:54 -0400,,S108,Claggett,,ocd-division/country:us/state:mo,,R,,,1,11,Sen.,MO,,,"Senator, 1st Class",,,,,,
22,https://api.propublica.org/congress/v1/members/D000064.json,,,,1947-12-09,,,,,Thomas,M,,300031,14617,D000064,,False,Daschle,2013-04-12 20:12:00 -0400,,S185,A.,,ocd-division/country:us/state:sd,,D,,,3,1,Sen.,SD,,,"Senator, 3rd Class",,,,,,
23,https://api.propublica.org/congress/v1/members/D000185.json,,,,1937-05-08,,,,,Dennis,M,,403346,14502,D000185,,False,DeConcini,2013-04-12 20:11:54 -0400,,S102,Webster,,ocd-division/country:us/state:az,,D,,,1,11,Sen.,AZ,,,"Senator, 1st Class",,,,,,
24,https://api.propublica.org/congress/v1/members/D000366.json,,,,1927-07-07,,,,,Alan,,,403483,14902,D000366,,False,Dixon,2013-04-12 20:11:54 -0400,,S149,John,,ocd-division/country:us/state:il,,D,,,3,7,Sen.,IL,,,"Senator, 3rd Class",,,,,,
25,https://api.propublica.org/congress/v1/members/D000388.json,,,,1944-05-27,,,,,Christopher,M,/m/01xcly,300034,14213,D000388,,False,Dodd,2016-06-14 16:30:50 -0400,,S150,J.,,ocd-division/country:us/state:ct,,D,,,3,7,Sen.,CT,,,"Senator, 3rd Class",,,SenChrisDodd,,,SenChrisDodd
26,https://api.propublica.org/congress/v1/members/D000401.json,,,,1923-07-22,,,,,Robert,M,,403515,10513,D000401,,False,Dole,2013-04-12 20:11:57 -0400,,S026,Joseph,,ocd-division/country:us/state:ks,,R,,,3,19,Sen.,KS,,,"Senator, 3rd Class",,,,,,
27,https://api.propublica.org/congress/v1/members/D000407.json,,,,1932-05-07,,,,,Pete,M,,300036,14103,D000407,,False,Domenici,2013-04-12 20:12:01 -0400,,S027,V.,,ocd-division/country:us/state:nm,,R,,,2,15,Sen.,NM,,,"Senator, 2nd Class",,,,,,
28,https://api.propublica.org/congress/v1/members/D000566.json,,,,1934-08-19,,,,,David,M,,403669,14703,D000566,,False,Durenberger,2013-04-12 20:11:54 -0400,,S133,Ferdinand,,ocd-division/country:us/state:mn,,R,,,1,9,Sen.,MN,,,"Senator, 1st Class",,,,,,
