,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000062.json,,,,1892-08-20,,,,,George,M,,400722,52,A000062,,False,Aiken,2013-04-12 20:11:44 -0400,,,David,,ocd-division/country:us/state:vt,,R,,,3,6,Sen.,VT,,,"Senator, 3rd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/B000095.json,,,,1893-08-31,,,,,Raymond,M,,401097,390,B000095,,False,Baldwin,2013-04-12 20:11:32 -0400,,,Earl,,ocd-division/country:us/state:ct,,R,,,1,1,Sen.,CT,,,"Senator, 1st Class",,,,,,
2,https://api.propublica.org/congress/v1/members/B000099.json,,,,1905-11-03,,,,,Joseph,M,,401101,394,B000099,,False,Ball,2013-04-12 20:11:29 -0400,,,Hurst,,ocd-division/country:us/state:mn,,R,,,2,7,Sen.,MN,,,"Senator, 2nd Class",,,,,,
3,https://api.propublica.org/congress/v1/members/B000145.json,,,,1877-11-24,,,,,Alben,,,401146,437,B000145,,False,Barkley,2013-04-12 20:11:37 -0400,,,William,,ocd-division/country:us/state:ky,,D,,,3,20,Sen.,KY,,,"Senator, 3rd Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000460.json,,,,,,,,,Theodore,M,,401445,710,B000460,,False,Bilbo,2013-04-12 20:11:27 -0400,,,Gilmore,,ocd-division/country:us/state:ms,,D,,,1,13,Sen.,MS,,,"Senator, 1st Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000816.json,,,,1888-02-22,,,,,Ralph,M,,401773,1021,B000816,,False,Brewster,2013-04-12 20:11:32 -0400,,,Owen,,ocd-division/country:us/state:me,,R,,,1,7,Sen.,ME,,,"Senator, 1st Class",,,,,,
6,https://api.propublica.org/congress/v1/members/B000820.json,,,,,,,,,John,M,,401777,1024,B000820,,False,Bricker,2013-04-12 20:11:36 -0400,,,William,,ocd-division/country:us/state:oh,,R,,,1,1,Sen.,OH,,,"Senator, 1st Class",,,,,,
7,https://api.propublica.org/congress/v1/members/B000823.json,,,,1898-09-09,,,,,Henry,M,,401780,1027,B000823,,False,Bridges,2013-04-12 20:11:37 -0400,,,Styles,,ocd-division/country:us/state:nh,,R,,,2,11,Sen.,NH,,,"Senator, 2nd Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000874.json,,,,1897-03-08,,,,,Charles,M,,401831,1071,B000874,,False,Brooks,2013-04-12 20:11:29 -0400,,,Wayland,,ocd-division/country:us/state:il,,R,,,2,7,Sen.,IL,,,"Senator, 2nd Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B000894.json,,,,1888-11-17,,,,,Joseph,M,,401851,1090,B000894,,False,Broughton,2013-04-12 20:11:33 -0400,,,Melville,,ocd-division/country:us/state:nc,,D,,,2,1,Sen.,NC,,,"Senator, 2nd Class",,,,,,
10,https://api.propublica.org/congress/v1/members/B001013.json,,,,1890-03-21,,,,,Clayton,,,401963,1194,B001013,,False,Buck,2013-04-12 20:11:29 -0400,,,Douglass,,ocd-division/country:us/state:de,,R,,,2,5,Sen.,DE,,,"Senator, 2nd Class",,,,,,
11,https://api.propublica.org/congress/v1/members/B001168.json,,,,1882-08-06,,,,,Harlan,M,,402110,1330,B001168,,False,Bushfield,2013-04-12 20:11:29 -0400,,,John,,ocd-division/country:us/state:sd,,R,,,2,5,Sen.,SD,,,"Senator, 2nd Class",,,,,,
12,https://api.propublica.org/congress/v1/members/B001169.json,,,,1889-08-09,,,,,Vera,F,,402111,1331,B001169,,False,Bushfield,2013-04-12 20:11:33 -0400,,,Cahalan,,ocd-division/country:us/state:sd,,R,,,2,1,Sen.,SD,,,"Senator, 2nd Class",,,,,,
13,https://api.propublica.org/congress/v1/members/B001177.json,,,,,,,,,Hugh,M,,402119,1338,B001177,,False,Butler,2013-04-12 20:11:36 -0400,,,Alfred,,ocd-division/country:us/state:ne,,R,,,1,7,Sen.,NE,,,"Senator, 1st Class",,,,,,
