,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000017.json,,,,1931-02-24,,,,,James,M,,400679,13000,A000017,,False,Abourezk,2013-04-12 20:11:46 -0400,,,George,,ocd-division/country:us/state:sd,,D,,,2,1,Sen.,SD,,,"Senator, 2nd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/A000062.json,,,,1892-08-20,,,,,George,M,,400722,52,A000062,,False,Aiken,2013-04-12 20:11:44 -0400,,,David,,ocd-division/country:us/state:vt,,R,,,3,33,Sen.,VT,,,"Senator, 3rd Class",,,,,,
2,https://api.propublica.org/congress/v1/members/A000127.json,,,,1912-12-28,,,,,James,M,,400783,12100,A000127,,False,Allen,2013-04-12 20:11:48 -0400,,,Browning,,ocd-division/country:us/state:al,,D,,,3,5,Sen.,AL,,,"Senator, 3rd Class",,,,,,
3,https://api.propublica.org/congress/v1/members/B000063.json,,,,1925-11-15,,,,,Howard,M,,401067,11200,B000063,,False,Baker,2013-04-12 20:11:50 -0400,,,Henry,,ocd-division/country:us/state:tn,,R,,,2,7,Sen.,TN,,,"Senator, 2nd Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000200.json,,,,1919-03-28,,,,,Dewey,,,401199,14100,B000200,,False,Bartlett,2013-04-12 20:11:46 -0400,,,Follett,,ocd-division/country:us/state:ok,,R,,,2,1,Sen.,OK,,,"Senator, 2nd Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000254.json,,,,1928-01-22,,,,,Birch,M,,401248,10800,B000254,,False,Bayh,2013-04-12 20:11:48 -0400,,,Evans,,ocd-division/country:us/state:in,,D,,,3,11,Sen.,IN,,,"Senator, 3rd Class",,,,,,
6,https://api.propublica.org/congress/v1/members/B000272.json,,,,1927-06-19,,,,,John,M,,401266,12002,B000272,,False,Beall,2013-04-12 20:11:45 -0400,,,Glenn,,ocd-division/country:us/state:md,,R,,,1,3,Sen.,MD,,,"Senator, 1st Class",,,,,,
7,https://api.propublica.org/congress/v1/members/B000351.json,,,,,,,,,Henry,M,,401343,12101,B000351,,False,Bellmon,2013-04-12 20:11:48 -0400,,,Louis,,ocd-division/country:us/state:ok,,R,,,3,5,Sen.,OK,,,"Senator, 3rd Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000384.json,,,,1898-11-13,,,,,Wallace,,,401375,645,B000384,,False,Bennett,2013-04-12 20:11:44 -0400,,,Foster,,ocd-division/country:us/state:ut,,R,,,3,23,Sen.,UT,,,"Senator, 3rd Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B000401.json,,,,1921-02-11,,,,,Lloyd,,,401391,660,B000401,,False,Bentsen,2013-04-12 20:11:54 -0400,,S009,Millard,,ocd-division/country:us/state:tx,,D,,,1,3,Sen.,TX,,,"Senator, 1st Class",,,,,,
10,https://api.propublica.org/congress/v1/members/B000436.json,,,,1909-11-20,,,,,Alan,,,401422,688,B000436,,False,Bible,2013-04-12 20:11:44 -0400,,,Harvey,,ocd-division/country:us/state:nv,,D,,,3,19,Sen.,NV,,,"Senator, 3rd Class",,,,,,
11,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,,ocd-division/country:us/state:de,,D,,,2,1,Sen.,DE,,Jr.,"Senator, 2nd Class",,,,,,
12,https://api.propublica.org/congress/v1/members/B000851.json,,,,1930-11-23,,,,,William,M,,401808,10571,B000851,,False,Brock,2013-04-12 20:11:45 -0400,,,Emerson,,ocd-division/country:us/state:tn,,R,,,1,3,Sen.,TN,,,"Senator, 1st Class",,,,,,
