,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2016-06-14 16:25:53 -0400,,S213,K.,41,6.48,2006,ocd-division/country:us/state:hi,,D,,,1,11,Sen.,HI,,,"Senator, 1st Class",1,633,SenatorAkaka,,93.92,,senatorakaka
1,https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,M,,300003,15801,A000109,,False,Allard,2013-04-12 20:12:01 -0400,,S250,A.,7,1.11,2002,ocd-division/country:us/state:co,,R,,,2,5,Sen.,CO,,,"Senator, 2nd Class",0,633,,,92.65,,
2,https://api.propublica.org/congress/v1/members/A000121.json,,,,1952-03-08,,,,,George,M,,300004,15847,A000121,,False,Allen,2013-04-12 20:12:00 -0400,,S274,Felix,5,0.79,2006,ocd-division/country:us/state:va,,R,,,1,1,Sen.,VA,,,"Senator, 1st Class",0,633,,,92.52,,
3,https://api.propublica.org/congress/v1/members/B001237.json,,,,1950-08-31,,,,,Dean,M,,401147,40106,B001237,,False,Barkley,2014-02-08 09:23:38 -0500,,S285,,0,0.0,2006,ocd-division/country:us/state:mn,,I,,,1,1,Sen.,MN,,,"Senator, 2nd Class",0,14,,,64.29,,
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,14,2.21,2002,ocd-division/country:us/state:mt,,D,,,2,23,Sen.,MT,,,"Senator, 2nd Class",0,633,,http://www.baucus.senate.gov,79.81,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,M,/m/01rcnr,300006,49901,B001233,,False,Bayh,2016-06-14 16:26:06 -0400,,S264,,1,0.16,2004,ocd-division/country:us/state:in,,D,,,3,3,Sen.,IN,,,"Senator, 3rd Class",0,633,,,85.44,,SenEvanBayh
6,https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2016-06-14 16:25:58 -0400,,S231,F.,20,3.16,2004,ocd-division/country:us/state:ut,,R,,,3,9,Sen.,UT,,,"Senator, 3rd Class",0,633,,,95.11,,SenatorBennett
7,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,16,2.53,2002,ocd-division/country:us/state:de,,D,,,2,29,Sen.,DE,,Jr.,"Senator, 2nd Class",0,633,,,92.54,,
8,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,14,2.21,2006,ocd-division/country:us/state:nm,,D,,,1,19,Sen.,NM,,,"Senator, 1st Class",1,633,jeffbingaman,,89.98,,SenJeffBingaman
9,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,18,2.84,2004,ocd-division/country:us/state:mo,,R,,,3,15,Sen.,MO,,,"Senator, 3rd Class",0,633,,,93.01,,CSBondMO
10,https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2016-06-30 13:52:07 -0400,,S223,,24,3.79,2004,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,9,Sen.,CA,,,"Senator, 3rd Class",0,633,SenatorBoxer,https://www.boxer.senate.gov,91.13,,SenatorBoxer
11,https://api.propublica.org/congress/v1/members/B000780.json,,,,1944-03-01,,,,,John,M,,300012,13056,B000780,,False,Breaux,2013-04-12 20:11:59 -0400,,S179,B.,10,1.58,2004,ocd-division/country:us/state:la,,D,,,3,15,Sen.,LA,,,"Senator, 3rd Class",0,633,,,75.92,,
12,https://api.propublica.org/congress/v1/members/B000953.json,,,,1956-09-12,,,,,Sam,M,/m/0202ny,300013,29523,B000953,,False,Brownback,2016-06-14 16:26:03 -0400,,S249,,16,2.53,2004,ocd-division/country:us/state:ks,,R,,,3,7,Sen.,KS,,,"Senator, 3rd Class",0,633,SenSamBrownback,,92.06,,SenatorSamBrownback
13,https://api.propublica.org/congress/v1/members/B001066.json,,,1457,1931-10-23,,,,,Jim,M,/m/0lbm2,300014,15405,B001066,,False,Bunning,2016-06-14 16:26:03 -0400,,S265,,14,2.21,2004,ocd-division/country:us/state:ky,,R,,,3,3,Sen.,KY,,,"Senator, 3rd Class",0,633,,,93.7,,SenJimBunning
14,https://api.propublica.org/congress/v1/members/B001126.json,,,,1935-01-25,,,,,Conrad,M,,300015,15702,B001126,,False,Burns,2013-04-12 20:12:00 -0400,,S211,,21,3.32,2006,ocd-division/country:us/state:mt,,R,,,1,13,Sen.,MT,,,"Senator, 1st Class",0,633,,,94.12,,
15,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,2,0.32,2006,ocd-division/country:us/state:wv,,D,,,1,43,Sen.,WV,,,"Senator, 1st Class",0,633,,,86.37,,
16,https://api.propublica.org/congress/v1/members/C000077.json,,,,1933-04-13,,,,,Ben,M,,300017,15406,C000077,,False,Campbell,2013-04-12 20:11:59 -0400,,S225,Nighthorse,17,2.69,2004,ocd-division/country:us/state:co,,R,,,3,9,Sen.,CO,,,"Senator, 3rd Class",0,633,,,90.42,,
17,https://api.propublica.org/congress/v1/members/C000127.json,,N00007836,26137,1958-10-13,,senatorcantwell,,,Maria,F,/m/01x68t,300018,39310,C000127,,False,Cantwell,2018-03-07 08:14:07 -0500,,S275,,2,0.32,2006,ocd-division/country:us/state:wa,,D,,,1,1,Sen.,WA,,,"Senator, 1st Class",0,633,SenatorCantwell,https://www.cantwell.senate.gov,91.92,27122,SenatorCantwell
18,https://api.propublica.org/congress/v1/members/C001043.json,,,,1933-12-20,,,,,Jean,F,,300153,40102,C001043,,False,Carnahan,2013-04-12 20:12:00 -0400,,S276,,10,1.58,2006,ocd-division/country:us/state:mo,,D,,,1,1,Sen.,MO,,,"Senator, 1st Class",0,633,,,88.92,,
19,https://api.propublica.org/congress/v1/members/C000174.json,,N00012508,663,1947-01-23,,tomcarper,,,Thomas,M,/m/01xw7t,300019,15015,C000174,,False,Carper,2018-03-07 08:14:07 -0500,,S277,R.,5,0.79,2006,ocd-division/country:us/state:de,,D,,https://www.carper.senate.gov/public/?a=RSS.Feed,1,1,Sen.,DE,,,"Senator, 1st Class",0,633,SenatorCarper,https://www.carper.senate.gov/public,86.31,22421,senatorcarper
