,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,-0.419,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2018-07-08 18:16:25 -0400,,S213,K.,11,2.26,2012,ocd-division/country:us/state:hi,,D,,,1,21,Sen.,HI,,,"Senator, 1st Class",0,487,SenatorAkaka,,95.17,,senatorakaka
1,https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,0.323,senatorlamaralexander,,,Lamar,M,/m/01rbs3,300002,40304,A000360,,False,Alexander,2018-07-08 18:16:40 -0400,,S289,,16,3.29,2014,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,9,Sen.,TN,,,"Senator, 2nd Class",0,487,SenAlexander,https://www.alexander.senate.gov/public,86.84,15691,lamaralexander
2,https://api.propublica.org/congress/v1/members/A000368.json,,,95241,1968-06-27,0.351,kellyayottenh,,,Kelly,F,/m/0g9g4r,412493,41106,A000368,,False,Ayotte,2018-07-08 18:16:34 -0400,,S340,,4,0.82,2016,ocd-division/country:us/state:nh,,R,,http://www.ayotte.senate.gov/rss/,3,1,Sen.,NH,,,"Senator, 3rd Class",0,487,KellyAyotte,http://www.ayotte.senate.gov,88.82,,SenatorAyotte
3,https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,0.53,johnbarrasso,,,John,M,/m/02rsm32,412251,40707,B001261,,False,Barrasso,2018-07-08 18:16:45 -0400,,S317,,10,2.05,2012,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,5,Sen.,WY,,,"Senator, 1st Class",0,487,SenJohnBarrasso,https://www.barrasso.senate.gov,89.94,52662,barrassowyo
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,-0.212,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2018-07-08 18:16:32 -0400,,S127,,4,0.82,2014,ocd-division/country:us/state:mt,,D,,,2,33,Sen.,MT,,,"Senator, 2nd Class",0,487,,http://www.baucus.senate.gov,90.48,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B001265.json,,,1030732,1962-03-30,-0.235,Begich,,,Mark,M,/m/05pqtr,412326,40900,B001265,,False,Begich,2018-07-08 18:16:20 -0400,,S319,,10,2.05,2014,ocd-division/country:us/state:ak,,D,,,2,3,Sen.,AK,,,"Senator, 2nd Class",0,487,,http://www.begich.senate.gov,91.2,,
6,https://api.propublica.org/congress/v1/members/B001267.json,,N00030608,1031622,1964-11-28,-0.207,senbennetco,,,Michael,M,/m/05b60qf,412330,40910,B001267,,False,Bennet,2018-07-08 18:16:22 -0400,,S330,,6,1.23,2016,ocd-division/country:us/state:co,,D,,,3,3,Sen.,CO,,,"Senator, 3rd Class",0,487,SenBennetCo,https://www.bennet.senate.gov,93.56,110942,SenatorBennet
7,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,5,1.03,2012,ocd-division/country:us/state:nm,,D,,,1,29,Sen.,NM,,,"Senator, 1st Class",0,487,jeffbingaman,,95.44,,SenJeffBingaman
8,https://api.propublica.org/congress/v1/members/B001277.json,,N00031685,21799,1946-02-13,-0.421,SenBlumenthal,,,Richard,M,/m/03tg8m,412490,41101,B001277,,False,Blumenthal,2018-07-08 18:16:23 -0400,,S341,,14,2.87,2016,ocd-division/country:us/state:ct,,D,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,1,Sen.,CT,,,"Senator, 3rd Class",0,487,SenBlumenthal,https://www.blumenthal.senate.gov,95.14,1568,SenatorBlumenthal
9,https://api.propublica.org/congress/v1/members/B000575.json,,N00005195,45465,1950-01-10,0.43,SenatorBlunt,,,Roy,M,/m/034fn4,400034,29735,B000575,,False,Blunt,2018-07-08 18:16:32 -0400,,S342,,11,2.26,2016,ocd-division/country:us/state:mo,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,3,1,Sen.,MO,,,"Senator, 3rd Class",0,487,RoyBlunt,https://www.blunt.senate.gov/public,82.35,418,SenatorBlunt
10,https://api.propublica.org/congress/v1/members/B001236.json,,N00013873,92069,1950-12-10,0.401,JohnBoozman,,,John,M,/m/024s3v,400040,20101,B001236,,False,Boozman,2018-07-08 18:16:21 -0400,,S343,,11,2.26,,ocd-division/country:us/state:ar,,R,,https://www.boozman.senate.gov/public/?a=RSS.Feed,3,1,Sen.,AR,,,"Senator, 3rd Class",0,487,JohnBoozman,https://www.boozman.senate.gov/public,89.71,27958,BoozmanPressOffice
11,https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,-0.45,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2018-07-08 18:16:21 -0400,,S223,,39,8.01,2016,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,19,Sen.,CA,,,"Senator, 3rd Class",0,487,SenatorBoxer,https://www.boxer.senate.gov,94.42,,SenatorBoxer
12,https://api.propublica.org/congress/v1/members/B000944.json,,N00003535,5051,1952-11-09,-0.438,,,,Sherrod,M,/m/034s80,400050,29389,B000944,,False,Brown,2018-07-08 18:16:37 -0400,,S307,,6,1.23,2012,ocd-division/country:us/state:oh,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,1,5,Sen.,OH,,,"Senator, 1st Class",0,487,SenSherrodBrown,https://www.brown.senate.gov,94.39,27018,SherrodBrownOhio
