,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000062.json,,,,1892-08-20,,,,,George,M,,400722,52,A000062,,False,Aiken,2013-04-12 20:11:44 -0400,,,David,,ocd-division/country:us/state:vt,,R,,,3,23,Sen.,VT,,,"Senator, 3rd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/A000161.json,,,,1907-01-02,,,,,Gordon,,,400816,142,A000161,,False,Allott,2013-04-12 20:11:44 -0400,,,Llewellyn,,ocd-division/country:us/state:co,,R,,,2,9,Sen.,CO,,,"Senator, 2nd Class",,,,,,
2,https://api.propublica.org/congress/v1/members/A000186.json,,,,1895-10-23,,,,,Clinton,,,400841,165,A000186,,False,Anderson,2013-04-12 20:11:44 -0400,,,Presba,,ocd-division/country:us/state:nm,,D,,,2,15,Sen.,NM,,,"Senator, 2nd Class",,,,,,
3,https://api.propublica.org/congress/v1/members/B000201.json,,,,1904-04-20,,,,,Edward,M,,401200,486,B000201,,False,Bartlett,2013-04-12 20:11:44 -0400,,,Lewis,,ocd-division/country:us/state:ak,,D,,,2,5,Sen.,AK,,,"Senator, 2nd Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000223.json,,,,1918-03-17,,,,,Ross,M,,401219,504,B000223,,False,Bass,2013-04-12 20:11:42 -0400,,,,,ocd-division/country:us/state:tn,,D,,,2,1,Sen.,TN,,,"Senator, 2nd Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000254.json,,,,1928-01-22,,,,,Birch,M,,401248,10800,B000254,,False,Bayh,2013-04-12 20:11:48 -0400,,,Evans,,ocd-division/country:us/state:in,,D,,,3,1,Sen.,IN,,,"Senator, 3rd Class",,,,,,
6,https://api.propublica.org/congress/v1/members/B000271.json,,,,1894-06-05,,,,,James,M,,401265,546,B000271,,False,Beall,2013-04-12 20:11:39 -0400,,,Glenn,,ocd-division/country:us/state:md,,R,,,1,11,Sen.,MD,,,"Senator, 1st Class",,,,,,
7,https://api.propublica.org/congress/v1/members/B000384.json,,,,1898-11-13,,,,,Wallace,,,401375,645,B000384,,False,Bennett,2013-04-12 20:11:44 -0400,,,Foster,,ocd-division/country:us/state:ut,,R,,,3,13,Sen.,UT,,,"Senator, 3rd Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000436.json,,,,1909-11-20,,,,,Alan,,,401422,688,B000436,,False,Bible,2013-04-12 20:11:44 -0400,,,Harvey,,ocd-division/country:us/state:nv,,D,,,3,9,Sen.,NV,,,"Senator, 3rd Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B000593.json,,,,1909-05-15,,,,,James,M,,401561,823,B000593,,False,Boggs,2013-04-12 20:11:44 -0400,,,Caleb,,ocd-division/country:us/state:de,,R,,,2,3,Sen.,DE,,,"Senator, 2nd Class",,,,,,
10,https://api.propublica.org/congress/v1/members/B000813.json,,,,1923-11-23,,,,,Daniel,M,,401770,1018,B000813,,False,Brewster,2013-04-12 20:11:41 -0400,,,Baugh,,ocd-division/country:us/state:md,,D,,,3,1,Sen.,MD,,,"Senator, 3rd Class",,,,,,
11,https://api.propublica.org/congress/v1/members/B001077.json,,,,1908-06-19,,,,,Quentin,,,402023,1252,B001077,,False,Burdick,2013-04-12 20:11:54 -0400,,S015,Northrup,,ocd-division/country:us/state:nd,,D,,,1,3,Sen.,ND,,,"Senator, 1st Class",,,,,,
12,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,,ocd-division/country:us/state:wv,,D,,,1,5,Sen.,WV,,,"Senator, 1st Class",,,,,,
13,https://api.propublica.org/congress/v1/members/B001208.json,,,,1887-06-10,,,,,Harry,M,,402148,1365,B001208,,False,Byrd,2013-04-12 20:11:39 -0400,,,Flood,,ocd-division/country:us/state:va,,D,,,1,30,Sen.,VA,,,"Senator, 1st Class",,,,,,
14,https://api.propublica.org/congress/v1/members/C000120.json,,,,1912-01-26,,,,,Howard,M,,402271,1482,C000120,,False,Cannon,2013-04-12 20:11:49 -0400,,,Walter,,ocd-division/country:us/state:nv,,D,,,1,5,Sen.,NV,,,"Senator, 1st Class",,,,,,
15,https://api.propublica.org/congress/v1/members/C000154.json,,,,1893-01-23,,,,,Frank,M,,402303,1510,C000154,,False,Carlson,2013-04-12 20:11:41 -0400,,,,,ocd-division/country:us/state:ks,,R,,,3,13,Sen.,KS,,,"Senator, 3rd Class",,,,,,
16,https://api.propublica.org/congress/v1/members/C000220.json,,,,1904-04-16,,,,,Clifford,,,402366,1569,C000220,,False,Case,2013-04-12 20:11:46 -0400,,,Philip,,ocd-division/country:us/state:nj,,R,,,2,9,Sen.,NJ,,,"Senator, 2nd Class",,,,,,
17,https://api.propublica.org/congress/v1/members/C000388.json,,,,1924-07-25,,,,,Frank,M,,402527,1721,C000388,,False,Church,2013-04-12 20:11:48 -0400,,,Forrester,,ocd-division/country:us/state:id,,D,,,3,7,Sen.,ID,,,"Senator, 3rd Class",,,,,,
18,https://api.propublica.org/congress/v1/members/C000444.json,,,,1901-10-21,,,,,Joseph,M,,402582,1776,C000444,,False,Clark,2013-04-12 20:11:41 -0400,,,Sill,,ocd-division/country:us/state:pa,,D,,,3,7,Sen.,PA,,,"Senator, 3rd Class",,,,,,
19,https://api.propublica.org/congress/v1/members/C000758.json,,,,1901-08-23,,,,,John,M,,402878,2052,C000758,,False,Cooper,2013-04-12 20:11:44 -0400,,,Sherman,,ocd-division/country:us/state:ky,,R,,,2,11,Sen.,KY,,,"Senator, 2nd Class",,,,,,
