,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000017.json,,,,1931-02-24,,,,,James,M,,400679,13000,A000017,,False,Abourezk,2013-04-12 20:11:46 -0400,,,George,,ocd-division/country:us/state:sd,,D,,,2,5,Sen.,SD,,,"Senator, 2nd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/A000127.json,,,,1912-12-28,,,,,James,M,,400783,12100,A000127,,False,Allen,2013-04-12 20:11:48 -0400,,,Browning,,ocd-division/country:us/state:al,,D,,,3,9,Sen.,AL,,,"Senator, 3rd Class",,,,,,
2,https://api.propublica.org/congress/v1/members/A000139.json,,,,1925-11-30,,,,,Maryon,F,,400795,14517,A000139,,False,Allen,2013-04-12 20:11:50 -0400,,,Pittman,,ocd-division/country:us/state:al,,D,,,3,1,Sen.,AL,,,"Senator, 3rd Class",,,,,,
3,https://api.propublica.org/congress/v1/members/A000202.json,,,,1933-02-01,,,,,Wendell,,,400862,14513,A000202,,False,Anderson,2013-04-12 20:11:49 -0400,,,Richard,,ocd-division/country:us/state:mn,,I,,,2,1,Sen.,MN,,,"Senator, 2nd Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000063.json,,,,1925-11-15,,,,,Howard,M,,401067,11200,B000063,,False,Baker,2013-04-12 20:11:50 -0400,,,Henry,,ocd-division/country:us/state:tn,,R,,,2,11,Sen.,TN,,,"Senator, 2nd Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000200.json,,,,1919-03-28,,,,,Dewey,,,401199,14100,B000200,,False,Bartlett,2013-04-12 20:11:46 -0400,,,Follett,,ocd-division/country:us/state:ok,,R,,,2,5,Sen.,OK,,,"Senator, 2nd Class",,,,,,
6,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,,ocd-division/country:us/state:mt,,D,,,2,1,Sen.,MT,,,"Senator, 2nd Class",,,,http://www.baucus.senate.gov,,SenatorBaucus
7,https://api.propublica.org/congress/v1/members/B000254.json,,,,1928-01-22,,,,,Birch,M,,401248,10800,B000254,,False,Bayh,2013-04-12 20:11:48 -0400,,,Evans,,ocd-division/country:us/state:in,,D,,,3,15,Sen.,IN,,,"Senator, 3rd Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000351.json,,,,,,,,,Henry,M,,401343,12101,B000351,,False,Bellmon,2013-04-12 20:11:48 -0400,,,Louis,,ocd-division/country:us/state:ok,,R,,,3,9,Sen.,OK,,,"Senator, 3rd Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B000401.json,,,,1921-02-11,,,,,Lloyd,,,401391,660,B000401,,False,Bentsen,2013-04-12 20:11:54 -0400,,S009,Millard,,ocd-division/country:us/state:tx,,D,,,1,7,Sen.,TX,,,"Senator, 1st Class",,,,,,
10,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,,ocd-division/country:us/state:de,,D,,,2,5,Sen.,DE,,Jr.,"Senator, 2nd Class",,,,,,
11,https://api.propublica.org/congress/v1/members/B000647.json,,,,1930-11-07,,,,,Rudolph,,,401611,14701,B000647,,False,Boschwitz,2013-04-12 20:11:53 -0400,,S135,Eli,,ocd-division/country:us/state:mn,,R,,,2,1,Sen.,MN,,,"Senator, 2nd Class",,,,,,
12,https://api.propublica.org/congress/v1/members/B000871.json,,,,1919-10-26,,,,,Edward,M,,401828,11201,B000871,,False,Brooke,2013-04-12 20:11:46 -0400,,,William,,ocd-division/country:us/state:ma,,R,,,2,11,Sen.,MA,,,"Senator, 2nd Class",,,,,,
13,https://api.propublica.org/congress/v1/members/B001057.json,,,,1925-08-12,,,,,Dale,M,,402004,14300,B001057,,False,Bumpers,2013-04-12 20:11:57 -0400,,S014,,,ocd-division/country:us/state:ar,,D,,,3,3,Sen.,AR,,,"Senator, 3rd Class",,,,,,
14,https://api.propublica.org/congress/v1/members/B001077.json,,,,1908-06-19,,,,,Quentin,,,402023,1252,B001077,,False,Burdick,2013-04-12 20:11:54 -0400,,S015,Northrup,,ocd-division/country:us/state:nd,,D,,,1,17,Sen.,ND,,,"Senator, 1st Class",,,,,,
15,https://api.propublica.org/congress/v1/members/B001209.json,,,,1914-12-20,,,,,Harry,M,,402149,10802,B001209,,False,Byrd,2013-04-12 20:11:49 -0400,,,Flood,,ocd-division/country:us/state:va,,I,,,1,12,Sen.,VA,,,"Senator, 1st Class",,,,,,
16,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,,ocd-division/country:us/state:wv,,D,,,1,19,Sen.,WV,,,"Senator, 1st Class",,,,,,
17,https://api.propublica.org/congress/v1/members/C000120.json,,,,1912-01-26,,,,,Howard,M,,402271,1482,C000120,,False,Cannon,2013-04-12 20:11:49 -0400,,,Walter,,ocd-division/country:us/state:nv,,D,,,1,19,Sen.,NV,,,"Senator, 1st Class",,,,,,
18,https://api.propublica.org/congress/v1/members/C000220.json,,,,1904-04-16,,,,,Clifford,,,402366,1569,C000220,,False,Case,2013-04-12 20:11:46 -0400,,,Philip,,ocd-division/country:us/state:nj,,R,,,2,23,Sen.,NJ,,,"Senator, 2nd Class",,,,,,
19,https://api.propublica.org/congress/v1/members/C000269.json,,,,1922-10-22,,,,,John,M,,402412,14500,C000269,,False,Chafee,2013-04-12 20:11:58 -0400,,S116,H.,,ocd-division/country:us/state:ri,,R,,,1,1,Sen.,RI,,,"Senator, 1st Class",,,,,,
20,https://api.propublica.org/congress/v1/members/C000356.json,,,,1930-04-03,,,,,Lawton,,,402495,13101,C000356,,False,Chiles,2013-04-12 20:11:52 -0400,,,Mainor,,ocd-division/country:us/state:fl,,D,,,1,7,Sen.,FL,,,"Senator, 1st Class",,,,,,
21,https://api.propublica.org/congress/v1/members/C000388.json,,,,1924-07-25,,,,,Frank,M,,402527,1721,C000388,,False,Church,2013-04-12 20:11:48 -0400,,,Forrester,,ocd-division/country:us/state:id,,D,,,3,21,Sen.,ID,,,"Senator, 3rd Class",,,,,,
22,https://api.propublica.org/congress/v1/members/C000448.json,,,,1928-09-14,,,,,Richard,M,,402586,14102,C000448,,False,Clark,2013-04-12 20:11:47 -0400,,,Clarence,,ocd-division/country:us/state:ia,,D,,,2,5,Sen.,IA,,,"Senator, 2nd Class",,,,,,
23,https://api.propublica.org/congress/v1/members/C000567.json,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2018-03-07 08:14:11 -0500,,S136,,,ocd-division/country:us/state:ms,,R,,,2,1,Sen.,MS,,,"Senator, 2nd Class",,,SenThadCochran,https://www.cochran.senate.gov,53312,sencochran
24,https://api.propublica.org/congress/v1/members/C000877.json,,,,1914-06-19,,,,,Alan,,,402990,12103,C000877,,False,Cranston,2013-04-12 20:11:54 -0400,,S023,,,ocd-division/country:us/state:ca,,D,,,3,9,Sen.,CA,,,"Senator, 3rd Class",,,,,,
25,https://api.propublica.org/congress/v1/members/C000979.json,,,,1932-08-08,,,,,John,M,,403090,10715,C000979,,False,Culver,2013-04-12 20:11:48 -0400,,,Chester,,ocd-division/country:us/state:ia,,D,,,3,3,Sen.,IA,,,"Senator, 3rd Class",,,,,,
26,https://api.propublica.org/congress/v1/members/C001006.json,,,,1905-03-15,,,,,Carl,M,,403113,2267,C001006,,False,Curtis,2013-04-12 20:11:47 -0400,,,Thomas,,ocd-division/country:us/state:ne,,R,,,2,23,Sen.,NE,,,"Senator, 2nd Class",,,,,,
27,https://api.propublica.org/congress/v1/members/D000030.json,,,103,1936-09-05,,,,,John,M,,403171,14501,D000030,,False,Danforth,2013-04-12 20:11:54 -0400,,S108,Claggett,,ocd-division/country:us/state:mo,,R,,,1,1,Sen.,MO,,,"Senator, 1st Class",,,,,,
28,https://api.propublica.org/congress/v1/members/D000185.json,,,,1937-05-08,,,,,Dennis,M,,403346,14502,D000185,,False,DeConcini,2013-04-12 20:11:54 -0400,,S102,Webster,,ocd-division/country:us/state:az,,D,,,1,1,Sen.,AZ,,,"Senator, 1st Class",,,,,,
29,https://api.propublica.org/congress/v1/members/D000401.json,,,,1923-07-22,,,,,Robert,M,,403515,10513,D000401,,False,Dole,2013-04-12 20:11:57 -0400,,S026,Joseph,,ocd-division/country:us/state:ks,,R,,,3,9,Sen.,KS,,,"Senator, 3rd Class",,,,,,
30,https://api.propublica.org/congress/v1/members/D000407.json,,,,1932-05-07,,,,,Pete,M,,300036,14103,D000407,,False,Domenici,2013-04-12 20:12:01 -0400,,S027,V.,,ocd-division/country:us/state:nm,,R,,,2,5,Sen.,NM,,,"Senator, 2nd Class",,,,,,
31,https://api.propublica.org/congress/v1/members/D000566.json,,,,1934-08-19,,,,,David,M,,403669,14703,D000566,,False,Durenberger,2013-04-12 20:11:54 -0400,,S133,Ferdinand,,ocd-division/country:us/state:mn,,R,,,1,1,Sen.,MN,,,"Senator, 1st Class",,,,,,
32,https://api.propublica.org/congress/v1/members/D000574.json,,,,1936-03-29,,,,,John,M,,403677,14310,D000574,,False,Durkin,2013-04-12 20:11:48 -0400,,,Anthony,,ocd-division/country:us/state:nh,,D,,,3,2,Sen.,NH,,,"Senator, 3rd Class",,,,,,
33,https://api.propublica.org/congress/v1/members/E000004.json,,,,1929-09-04,,,,,Thomas,M,,403700,12104,E000004,,False,Eagleton,2013-04-12 20:11:51 -0400,,,Francis,,ocd-division/country:us/state:mo,,D,,,3,9,Sen.,MO,,,"Senator, 3rd Class",,,,,,
