,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000062.json,,,,1892-08-20,,,,,George,M,,400722,52,A000062,,False,Aiken,2013-04-12 20:11:44 -0400,,,David,,ocd-division/country:us/state:vt,,R,,,3,16,Sen.,VT,,,"Senator, 3rd Class",,,,,,
1,https://api.propublica.org/congress/v1/members/A000161.json,,,,1907-01-02,,,,,Gordon,,,400816,142,A000161,,False,Allott,2013-04-12 20:11:44 -0400,,,Llewellyn,,ocd-division/country:us/state:co,,R,,,2,3,Sen.,CO,,,"Senator, 2nd Class",,,,,,
2,https://api.propublica.org/congress/v1/members/A000186.json,,,,1895-10-23,,,,,Clinton,,,400841,165,A000186,,False,Anderson,2013-04-12 20:11:44 -0400,,,Presba,,ocd-division/country:us/state:nm,,D,,,2,9,Sen.,NM,,,"Senator, 2nd Class",,,,,,
3,https://api.propublica.org/congress/v1/members/B000176.json,,,,1892-11-10,,,,,Frank,M,,401177,464,B000176,,False,Barrett,2013-04-12 20:11:36 -0400,,,Aloysius,,ocd-division/country:us/state:wy,,R,,,1,5,Sen.,WY,,,"Senator, 1st Class",,,,,,
4,https://api.propublica.org/congress/v1/members/B000271.json,,,,1894-06-05,,,,,James,M,,401265,546,B000271,,False,Beall,2013-04-12 20:11:39 -0400,,,Glenn,,ocd-division/country:us/state:md,,R,,,1,5,Sen.,MD,,,"Senator, 1st Class",,,,,,
5,https://api.propublica.org/congress/v1/members/B000384.json,,,,1898-11-13,,,,,Wallace,,,401375,645,B000384,,False,Bennett,2013-04-12 20:11:44 -0400,,,Foster,,ocd-division/country:us/state:ut,,R,,,3,7,Sen.,UT,,,"Senator, 3rd Class",,,,,,
6,https://api.propublica.org/congress/v1/members/B000436.json,,,,1909-11-20,,,,,Alan,,,401422,688,B000436,,False,Bible,2013-04-12 20:11:44 -0400,,,Harvey,,ocd-division/country:us/state:nv,,D,,,3,3,Sen.,NV,,,"Senator, 3rd Class",,,,,,
7,https://api.propublica.org/congress/v1/members/B000536.json,,,,1898-11-17,,,,,William,M,,401511,777,B000536,,False,Blakley,2013-04-12 20:11:40 -0400,,,Arvis,,ocd-division/country:us/state:tx,,D,,,1,1,Sen.,TX,,,"Senator, 1st Class",,,,,,
8,https://api.propublica.org/congress/v1/members/B000820.json,,,,,,,,,John,M,,401777,1024,B000820,,False,Bricker,2013-04-12 20:11:36 -0400,,,William,,ocd-division/country:us/state:oh,,R,,,1,11,Sen.,OH,,,"Senator, 1st Class",,,,,,
9,https://api.propublica.org/congress/v1/members/B000823.json,,,,1898-09-09,,,,,Henry,M,,401780,1027,B000823,,False,Bridges,2013-04-12 20:11:37 -0400,,,Styles,,ocd-division/country:us/state:nh,,R,,,2,21,Sen.,NH,,,"Senator, 2nd Class",,,,,,
