,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,0.323,senatorlamaralexander,,,Lamar,M,/m/01rbs3,300002,40304,A000360,0.83068369,False,Alexander,2018-07-08 18:14:11 -0400,,S289,,44,6.7,2014,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,11,Sen.,TN,,,"Senator, 2nd Class",0,657,SenAlexander,https://www.alexander.senate.gov/public,85.97,15691,lamaralexander
1,https://api.propublica.org/congress/v1/members/A000368.json,,,95241,1968-06-27,0.351,kellyayottenh,,,Kelly,F,/m/0g9g4r,412493,41106,A000368,0.768985434,False,Ayotte,2018-07-08 18:14:04 -0400,,S340,,10,1.52,2016,ocd-division/country:us/state:nh,,R,,http://www.ayotte.senate.gov/rss/,3,3,Sen.,NH,,,"Senator, 3rd Class",0,657,KellyAyotte,http://www.ayotte.senate.gov,81.45,,SenatorAyotte
2,https://api.propublica.org/congress/v1/members/B001230.json,,N00004367,57884,1962-02-11,-0.528,TammyBaldwin,,,Tammy,F,/m/024v02,400013,29940,B001230,-1.286273794,False,Baldwin,2018-07-08 18:14:14 -0400,,S354,,3,0.46,2018,ocd-division/country:us/state:wi,,D,,https://www.baldwin.senate.gov/rss/feeds/?type=all,1,1,Sen.,WI,,,"Senator, 1st Class",0,657,SenatorBaldwin,https://www.baldwin.senate.gov,98.62,3470,witammybaldwin
3,https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,0.53,johnbarrasso,,,John,M,/m/02rsm32,412251,40707,B001261,1.309965523,False,Barrasso,2018-07-08 18:14:15 -0400,,S317,,6,0.91,2018,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,7,Sen.,WY,,,"Senator, 1st Class",0,657,SenJohnBarrasso,https://www.barrasso.senate.gov,91.86,52662,barrassowyo
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,-0.212,,,,Max,M,/m/01rcm2,300005,14203,B000243,-0.336580091,False,Baucus,2018-07-08 18:14:01 -0400,,S127,,2,0.63,2014,ocd-division/country:us/state:mt,,D,,,2,35,Sen.,MT,,,"Senator, 2nd Class",1,316,,http://www.baucus.senate.gov,90.13,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B001265.json,,,1030732,1962-03-30,-0.235,Begich,,,Mark,M,/m/05pqtr,412326,40900,B001265,-0.369861196,False,Begich,2018-07-08 18:13:49 -0400,,S319,,49,7.46,2014,ocd-division/country:us/state:ak,,D,,,2,5,Sen.,AK,,,"Senator, 2nd Class",0,657,,http://www.begich.senate.gov,95.72,,
6,https://api.propublica.org/congress/v1/members/B001267.json,,N00030608,1031622,1964-11-28,-0.207,senbennetco,,,Michael,M,/m/05b60qf,412330,40910,B001267,-0.584306016,False,Bennet,2018-07-08 18:13:51 -0400,,S330,,8,1.22,2016,ocd-division/country:us/state:co,,D,,,3,5,Sen.,CO,,,"Senator, 3rd Class",0,657,SenBennetCo,https://www.bennet.senate.gov,97.84,110942,SenatorBennet
7,https://api.propublica.org/congress/v1/members/B001277.json,,N00031685,21799,1946-02-13,-0.421,SenBlumenthal,,,Richard,M,/m/03tg8m,412490,41101,B001277,-1.271932384,False,Blumenthal,2018-07-08 18:13:51 -0400,,S341,,2,0.3,2016,ocd-division/country:us/state:ct,,D,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,3,Sen.,CT,,,"Senator, 3rd Class",0,657,SenBlumenthal,https://www.blumenthal.senate.gov,98.63,1568,SenatorBlumenthal
8,https://api.propublica.org/congress/v1/members/B000575.json,,N00005195,45465,1950-01-10,0.43,SenatorBlunt,,,Roy,M,/m/034fn4,400034,29735,B000575,0.901277174,False,Blunt,2018-07-08 18:14:01 -0400,,S342,,39,5.94,2016,ocd-division/country:us/state:mo,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,3,3,Sen.,MO,,,"Senator, 3rd Class",0,657,RoyBlunt,https://www.blunt.senate.gov/public,89.32,418,SenatorBlunt
9,https://api.propublica.org/congress/v1/members/B001288.json,,N00035267,84679,1969-04-27,-0.615,,,,Cory,M,/m/06p430,412598,41308,B001288,-1.055317422,False,Booker,2018-07-08 18:14:05 -0400,,S370,,12,2.78,,ocd-division/country:us/state:nj,,D,,https://www.booker.senate.gov/rss/,2,1,Sen.,NJ,,,"Senator, 2nd Class",0,432,CoryBooker,https://www.booker.senate.gov,98.81,76151,SenCoryBooker
