,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000031.json,,,,1927-01-13,,,,,Brockman,,,400692,10700,A000031,,False,Adams,2013-04-12 20:11:54 -0400,,S180,,3,0.55,,ocd-division/country:us/state:wa,,D,,,3,5,Sen.,WA,,,"Senator, 3rd Class",1,550,,,89.95,,
1,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2016-06-14 16:25:53 -0400,,S213,K.,4,0.73,,ocd-division/country:us/state:hi,,D,,,1,3,Sen.,HI,,,"Senator, 1st Class",0,550,SenatorAkaka,,88.83,,senatorakaka
2,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,3,0.55,,ocd-division/country:us/state:mt,,D,,,2,13,Sen.,MT,,,"Senator, 2nd Class",0,550,,http://www.baucus.senate.gov,86.11,,SenatorBaucus
3,https://api.propublica.org/congress/v1/members/B000401.json,,,,1921-02-11,,,,,Lloyd,,,401391,660,B000401,,False,Bentsen,2013-04-12 20:11:54 -0400,,S009,Millard,30,5.45,,ocd-division/country:us/state:tx,,D,,,1,21,Sen.,TX,,,"Senator, 1st Class",0,550,,,81.15,,
4,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,21,3.82,,ocd-division/country:us/state:de,,D,,,2,19,Sen.,DE,,Jr.,"Senator, 2nd Class",0,550,,,88.09,,
5,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,23,4.18,,ocd-division/country:us/state:nm,,D,,,1,9,Sen.,NM,,,"Senator, 1st Class",0,550,jeffbingaman,,81.97,,SenJeffBingaman
6,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,34,6.18,,ocd-division/country:us/state:mo,,R,,,3,5,Sen.,MO,,,"Senator, 3rd Class",0,550,,,85.85,,CSBondMO
7,https://api.propublica.org/congress/v1/members/B000639.json,,,,1941-04-21,,,,,David,M,,401604,14700,B000639,,False,Boren,2013-04-12 20:11:55 -0400,,S128,Lyle,31,5.64,,ocd-division/country:us/state:ok,,D,,,2,13,Sen.,OK,,,"Senator, 2nd Class",0,550,,,76.69,,
8,https://api.propublica.org/congress/v1/members/B001225.json,,,,1943-07-28,,,,,William,M,,401709,14702,B001225,,False,Bradley,2013-04-12 20:11:55 -0400,,S132,Warren,39,7.09,,ocd-division/country:us/state:nj,,D,,,2,13,Sen.,NJ,,,"Senator, 2nd Class",1,550,,,83.76,,
9,https://api.propublica.org/congress/v1/members/B000780.json,,,,1944-03-01,,,,,John,M,,300012,13056,B000780,,False,Breaux,2013-04-12 20:11:59 -0400,,S179,B.,20,3.64,,ocd-division/country:us/state:la,,D,,,3,5,Sen.,LA,,,"Senator, 3rd Class",1,550,,,77.92,,
10,https://api.propublica.org/congress/v1/members/B000919.json,,,,1940-02-12,,,,,Hank,M,,401874,14803,B000919,,False,Brown,2013-04-12 20:11:55 -0400,,S214,,9,1.64,,ocd-division/country:us/state:co,,R,,,2,1,Sen.,CO,,,"Senator, 2nd Class",0,550,,,82.07,,
11,https://api.propublica.org/congress/v1/members/B000993.json,,,,1937-07-16,,,,,Richard,M,,400557,15701,B000993,,False,Bryan,2013-04-12 20:11:58 -0400,,S206,H.,1,0.18,,ocd-division/country:us/state:nv,,D,,,1,3,Sen.,NV,,,"Senator, 1st Class",0,550,,,82.7,,
12,https://api.propublica.org/congress/v1/members/B001057.json,,,,1925-08-12,,,,,Dale,M,,402004,14300,B001057,,False,Bumpers,2013-04-12 20:11:57 -0400,,S014,,11,2.0,,ocd-division/country:us/state:ar,,D,,,3,17,Sen.,AR,,,"Senator, 3rd Class",0,550,,,82.75,,
13,https://api.propublica.org/congress/v1/members/B001076.json,,,,1922-02-06,,,,,Jocelyn,F,,402022,15904,B001076,,False,Burdick,2013-04-12 20:11:57 -0400,,S220,Birch,5,7.94,,ocd-division/country:us/state:nd,,D,,,1,1,Sen.,ND,,,"Senator, 1st Class",1,63,,,86.21,,
14,https://api.propublica.org/congress/v1/members/B001077.json,,,,1908-06-19,,,,,Quentin,,,402023,1252,B001077,,False,Burdick,2013-04-12 20:11:54 -0400,,S015,Northrup,45,9.59,,ocd-division/country:us/state:nd,,D,,,1,31,Sen.,ND,,,"Senator, 1st Class",1,469,,,87.97,,
15,https://api.propublica.org/congress/v1/members/B001126.json,,,,1935-01-25,,,,,Conrad,M,,300015,15702,B001126,,False,Burns,2013-04-12 20:12:00 -0400,,S211,,1,0.18,1994,ocd-division/country:us/state:mt,,R,,,1,3,Sen.,MT,,,"Senator, 1st Class",0,550,,,89.62,,
16,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,0,0.0,,ocd-division/country:us/state:wv,,D,,,1,33,Sen.,WV,,,"Senator, 1st Class",1,550,,,79.45,,
17,https://api.propublica.org/congress/v1/members/C000269.json,,,,1922-10-22,,,,,John,M,,402412,14500,C000269,,False,Chafee,2013-04-12 20:11:58 -0400,,S116,H.,11,2.0,,ocd-division/country:us/state:ri,,R,,,1,15,Sen.,RI,,,"Senator, 1st Class",0,550,,,69.94,,
18,https://api.propublica.org/congress/v1/members/C000542.json,,,6080,1943-05-16,,180671148633644,,,Daniel,M,/m/0jl26,402675,14806,C000542,,False,Coats,2016-05-03 15:22:15 -0400,,S212,,4,0.73,,ocd-division/country:us/state:in,,R,,http://www.coats.senate.gov/rss/feeds/?type=press,3,3,Sen.,IN,,,"Senator, 3rd Class",0,550,SenDanCoats,http://www.coats.senate.gov,86.45,,SenatorCoats
19,https://api.propublica.org/congress/v1/members/C000567.json,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2018-03-07 08:14:11 -0500,,S136,,8,1.45,,ocd-division/country:us/state:ms,,R,,,2,13,Sen.,MS,,,"Senator, 2nd Class",0,550,SenThadCochran,https://www.cochran.senate.gov,90.77,53312,sencochran
20,https://api.propublica.org/congress/v1/members/C000598.json,,,,1940-08-28,,,,,William,M,,402727,14010,C000598,,False,Cohen,2013-04-12 20:11:55 -0400,,S137,Sebastian,4,0.73,,ocd-division/country:us/state:me,,R,,,2,13,Sen.,ME,,,"Senator, 2nd Class",0,550,,,72.53,,
21,https://api.propublica.org/congress/v1/members/C000705.json,,,2517,1948-03-12,,,,,Kent,M,/m/021fx2,300026,15501,C000705,,False,Conrad,2016-06-14 16:27:37 -0400,,S201,,7,1.27,,ocd-division/country:us/state:nd,,D,,,3,5,Sen.,ND,,,"Senator, 3rd Class",0,550,,,75.51,,SenatorConrad
22,https://api.propublica.org/congress/v1/members/C000858.json,,,,1945-07-20,,,,,Larry,M,,300029,14809,C000858,,False,Craig,2013-04-12 20:12:01 -0400,,S215,E.,6,1.09,,ocd-division/country:us/state:id,,R,,,2,1,Sen.,ID,,,"Senator, 2nd Class",0,550,,,84.38,,
23,https://api.propublica.org/congress/v1/members/C000877.json,,,,1914-06-19,,,,,Alan,,,402990,12103,C000877,,False,Cranston,2013-04-12 20:11:54 -0400,,S023,,73,13.27,,ocd-division/country:us/state:ca,,D,,,3,23,Sen.,CA,,,"Senator, 3rd Class",1,550,,,86.37,,
24,https://api.propublica.org/congress/v1/members/D000018.json,,,,1937-08-01,,,,,Alfonse,M,,403142,14900,D000018,,False,D'Amato,2013-04-12 20:11:57 -0400,,S147,M.,13,2.36,,ocd-division/country:us/state:ny,,R,,,3,11,Sen.,NY,,,"Senator, 3rd Class",0,550,,,78.21,,
