,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000355.json,,,,1952-06-12,,,,,Spencer,M,,400555,49500,A000355,,False,Abraham,2013-04-12 20:11:58 -0400,,S238,,0,0.0,2000,ocd-division/country:us/state:mi,,R,,,1,3,Sen.,MI,,,"Senator, 1st Class",0,612,,,91.99,,
1,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2016-06-14 16:25:53 -0400,,S213,K.,27,4.41,2000,ocd-division/country:us/state:hi,,D,,,1,7,Sen.,HI,,,"Senator, 1st Class",0,612,SenatorAkaka,,94.19,,senatorakaka
2,https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,M,,300003,15801,A000109,,False,Allard,2013-04-12 20:12:01 -0400,,S250,A.,1,0.16,2002,ocd-division/country:us/state:co,,R,,,2,1,Sen.,CO,,,"Senator, 2nd Class",0,612,,,90.34,,
3,https://api.propublica.org/congress/v1/members/A000356.json,,,,1942-05-09,,,,,John,M,,400556,49501,A000356,,False,Ashcroft,2013-04-12 20:11:58 -0400,,S239,,3,0.49,2000,ocd-division/country:us/state:mo,,R,,,1,3,Sen.,MO,,,"Senator, 1st Class",0,612,,,87.85,,
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,18,2.94,2002,ocd-division/country:us/state:mt,,D,,,2,19,Sen.,MT,,,"Senator, 2nd Class",1,612,,http://www.baucus.senate.gov,85.52,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2016-06-14 16:25:58 -0400,,S231,F.,27,4.41,1998,ocd-division/country:us/state:ut,,R,,,3,5,Sen.,UT,,,"Senator, 3rd Class",0,612,,,89.74,,SenatorBennett
6,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,25,4.08,2002,ocd-division/country:us/state:de,,D,,,2,25,Sen.,DE,,Jr.,"Senator, 2nd Class",0,612,,,87.22,,
7,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,28,4.58,2000,ocd-division/country:us/state:nm,,D,,,1,15,Sen.,NM,,,"Senator, 1st Class",0,612,jeffbingaman,,88.53,,SenJeffBingaman
8,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,9,1.47,1998,ocd-division/country:us/state:mo,,R,,,3,11,Sen.,MO,,,"Senator, 3rd Class",0,612,,,90.71,,CSBondMO
9,https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2016-06-30 13:52:07 -0400,,S223,,10,1.63,1998,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,5,Sen.,CA,,,"Senator, 3rd Class",4,612,SenatorBoxer,https://www.boxer.senate.gov,90.53,,SenatorBoxer
