,api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
0,https://api.propublica.org/congress/v1/members/A000355.json,,,,1952-06-12,,,,,Spencer,M,,400555,49500,A000355,,False,Abraham,2013-04-12 20:11:58 -0400,,S238,,0,0.0,2000,ocd-division/country:us/state:mi,,R,,,1,5,Sen.,MI,,,"Senator, 1st Class",0,672,,,89.88,,
1,https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2016-06-14 16:25:53 -0400,,S213,K.,30,4.46,2000,ocd-division/country:us/state:hi,,D,,,1,9,Sen.,HI,,,"Senator, 1st Class",0,672,SenatorAkaka,,96.11,,senatorakaka
2,https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,M,,300003,15801,A000109,,False,Allard,2013-04-12 20:12:01 -0400,,S250,A.,4,0.6,2002,ocd-division/country:us/state:co,,R,,,2,3,Sen.,CO,,,"Senator, 2nd Class",0,672,,,91.92,,
3,https://api.propublica.org/congress/v1/members/A000356.json,,,,1942-05-09,,,,,John,M,,400556,49501,A000356,,False,Ashcroft,2013-04-12 20:11:58 -0400,,S239,,14,2.08,2000,ocd-division/country:us/state:mo,,R,,,1,3,Sen.,MO,,,"Senator, 1st Class",0,672,,,92.86,,
4,https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2016-06-14 16:25:58 -0400,,S127,,7,1.04,2002,ocd-division/country:us/state:mt,,D,,,2,21,Sen.,MT,,,"Senator, 2nd Class",0,672,,http://www.baucus.senate.gov,91.13,,SenatorBaucus
5,https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,M,/m/01rcnr,300006,49901,B001233,,False,Bayh,2016-06-14 16:26:06 -0400,,S264,,0,0.0,2004,ocd-division/country:us/state:in,,D,,,3,1,Sen.,IN,,,"Senator, 3rd Class",0,672,,,90.63,,SenEvanBayh
6,https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2016-06-14 16:25:58 -0400,,S231,F.,8,1.19,2004,ocd-division/country:us/state:ut,,R,,,3,7,Sen.,UT,,,"Senator, 3rd Class",0,672,,,94.88,,SenatorBennett
7,https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2017-11-29 06:35:51 -0500,,S010,R.,32,4.76,2002,ocd-division/country:us/state:de,,D,,,2,27,Sen.,DE,,Jr.,"Senator, 2nd Class",0,672,,,92.19,,
8,https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2016-06-14 16:25:59 -0400,,S167,,6,0.89,2000,ocd-division/country:us/state:nm,,D,,,1,17,Sen.,NM,,,"Senator, 1st Class",0,672,jeffbingaman,,91.44,,SenJeffBingaman
9,https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2016-06-14 16:26:01 -0400,,S200,S.,16,2.38,2004,ocd-division/country:us/state:mo,,R,,,3,13,Sen.,MO,,,"Senator, 3rd Class",0,672,,,94.66,,CSBondMO
10,https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2016-06-30 13:52:07 -0400,,S223,,36,5.36,2004,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,7,Sen.,CA,,,"Senator, 3rd Class",0,672,SenatorBoxer,https://www.boxer.senate.gov,93.24,,SenatorBoxer
11,https://api.propublica.org/congress/v1/members/B000780.json,,,,1944-03-01,,,,,John,M,,300012,13056,B000780,,False,Breaux,2013-04-12 20:11:59 -0400,,S179,B.,12,1.79,2004,ocd-division/country:us/state:la,,D,,,3,13,Sen.,LA,,,"Senator, 3rd Class",0,672,,,82.73,,
12,https://api.propublica.org/congress/v1/members/B000953.json,,,,1956-09-12,,,,,Sam,M,/m/0202ny,300013,29523,B000953,,False,Brownback,2016-06-14 16:26:03 -0400,,S249,,9,1.34,2004,ocd-division/country:us/state:ks,,R,,,3,5,Sen.,KS,,,"Senator, 3rd Class",0,672,SenSamBrownback,,94.12,,SenatorSamBrownback
13,https://api.propublica.org/congress/v1/members/B000993.json,,,,1937-07-16,,,,,Richard,M,,400557,15701,B000993,,False,Bryan,2013-04-12 20:11:58 -0400,,S206,H.,3,0.45,2000,ocd-division/country:us/state:nv,,D,,,1,11,Sen.,NV,,,"Senator, 1st Class",0,672,,,93.27,,
14,https://api.propublica.org/congress/v1/members/B001066.json,,,1457,1931-10-23,,,,,Jim,M,/m/0lbm2,300014,15405,B001066,,False,Bunning,2016-06-14 16:26:03 -0400,,S265,,21,3.13,2004,ocd-division/country:us/state:ky,,R,,,3,1,Sen.,KY,,,"Senator, 3rd Class",0,672,,,90.32,,SenJimBunning
15,https://api.propublica.org/congress/v1/members/B001126.json,,,,1935-01-25,,,,,Conrad,M,,300015,15702,B001126,,False,Burns,2013-04-12 20:12:00 -0400,,S211,,20,2.98,2000,ocd-division/country:us/state:mt,,R,,,1,11,Sen.,MT,,,"Senator, 1st Class",0,672,,,92.18,,
16,https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2016-06-14 16:26:04 -0400,,S017,C.,2,0.3,2000,ocd-division/country:us/state:wv,,D,,,1,41,Sen.,WV,,,"Senator, 1st Class",1,672,,,80.3,,
17,https://api.propublica.org/congress/v1/members/C000077.json,,,,1933-04-13,,,,,Ben,M,,300017,15406,C000077,,False,Campbell,2013-04-12 20:11:59 -0400,,S225,Nighthorse,10,1.49,2004,ocd-division/country:us/state:co,,R,,,3,7,Sen.,CO,,,"Senator, 3rd Class",0,672,,,90.18,,
18,https://api.propublica.org/congress/v1/members/C000269.json,,,,1922-10-22,,,,,John,M,,402412,14500,C000269,,False,Chafee,2013-04-12 20:11:58 -0400,,S116,H.,22,6.47,2000,ocd-division/country:us/state:ri,,R,,,1,23,Sen.,RI,,,"Senator, 1st Class",0,340,,,77.67,,
19,https://api.propublica.org/congress/v1/members/C001040.json,,,,1953-03-26,,,,,Lincoln,M,,300020,49905,C001040,,False,Chafee,2013-04-12 20:12:00 -0400,,S272,D.,0,0.0,2000,ocd-division/country:us/state:ri,,R,,,1,1,Sen.,RI,,,"Senator, 1st Class",0,319,,,68.34,,
20,https://api.propublica.org/congress/v1/members/C001034.json,,,,1942-08-24,,,,,Max,M,,300152,49701,C001034,,False,Cleland,2013-04-12 20:11:59 -0400,,S251,,2,0.3,2002,ocd-division/country:us/state:ga,,D,,,2,3,Sen.,GA,,,"Senator, 2nd Class",0,672,,,91.34,,
21,https://api.propublica.org/congress/v1/members/C000567.json,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2018-03-07 08:14:11 -0500,,S136,,6,0.89,2002,ocd-division/country:us/state:ms,,R,,,2,21,Sen.,MS,,,"Senator, 2nd Class",0,672,SenThadCochran,https://www.cochran.senate.gov,95.8,53312,sencochran
22,https://api.propublica.org/congress/v1/members/C001035.json,,N00000491,45738,1952-12-07,,susancollins,,,Susan,F,/m/020y8m,300025,49703,C001035,,False,Collins,2018-03-07 08:14:11 -0500,,S252,,0,0.0,2002,ocd-division/country:us/state:me,,R,,https://www.collins.senate.gov/?q=rss.xml,2,3,Sen.,ME,,,"Senator, 2nd Class",0,672,SenatorCollins,https://www.collins.senate.gov,80.06,379,SenatorSusanCollins
23,https://api.propublica.org/congress/v1/members/C000705.json,,,2517,1948-03-12,,,,,Kent,M,/m/021fx2,300026,15501,C000705,,False,Conrad,2016-06-14 16:27:37 -0400,,S201,,6,0.89,2000,ocd-division/country:us/state:nd,,D,,,1,13,Sen.,ND,,,"Senator, 1st Class",0,672,,,89.94,,SenatorConrad
24,https://api.propublica.org/congress/v1/members/C000813.json,,,,1939-01-20,,,,,Paul,M,,400558,49301,C000813,,False,Coverdell,2013-04-12 20:12:00 -0400,,S228,,19,3.23,2004,ocd-division/country:us/state:ga,,R,,,3,7,Sen.,GA,,,"Senator, 3rd Class",0,589,,,95.96,,
25,https://api.propublica.org/congress/v1/members/C000858.json,,,,1945-07-20,,,,,Larry,M,,300029,14809,C000858,,False,Craig,2013-04-12 20:12:01 -0400,,S215,E.,2,0.3,2002,ocd-division/country:us/state:id,,R,,,2,9,Sen.,ID,,,"Senator, 2nd Class",0,672,,,94.93,,
26,https://api.propublica.org/congress/v1/members/C000880.json,,N00006267,26440,1951-05-20,,mikecrapo,,,Michael,M,/m/021pgp,300030,29345,C000880,,False,Crapo,2018-03-07 08:14:24 -0500,,S266,D.,24,3.57,2004,ocd-division/country:us/state:id,,R,,,3,1,Sen.,ID,,,"Senator, 3rd Class",0,672,MikeCrapo,https://www.crapo.senate.gov,96.14,26830,senatorcrapo
27,https://api.propublica.org/congress/v1/members/D000064.json,,,,1947-12-09,,,,,Thomas,M,,300031,14617,D000064,,False,Daschle,2013-04-12 20:12:00 -0400,,S185,A.,13,1.93,2004,ocd-division/country:us/state:sd,,D,,,3,13,Sen.,SD,,,"Senator, 3rd Class",0,672,,,94.69,,
28,https://api.propublica.org/congress/v1/members/D000294.json,,,,1947-01-05,,,,,Michael,M,,300033,15019,D000294,,False,DeWine,2013-04-12 20:12:00 -0400,,S240,,1,0.15,2000,ocd-division/country:us/state:oh,,R,,,1,5,Sen.,OH,,,"Senator, 1st Class",0,672,,,87.18,,
29,https://api.propublica.org/congress/v1/members/D000388.json,,,,1944-05-27,,,,,Christopher,M,/m/01xcly,300034,14213,D000388,,False,Dodd,2016-06-14 16:30:50 -0400,,S150,J.,32,4.76,2004,ocd-division/country:us/state:ct,,D,,,3,19,Sen.,CT,,,"Senator, 3rd Class",0,672,SenChrisDodd,,92.97,,SenChrisDodd
30,https://api.propublica.org/congress/v1/members/D000407.json,,,,1932-05-07,,,,,Pete,M,,300036,14103,D000407,,False,Domenici,2013-04-12 20:12:01 -0400,,S027,V.,25,3.72,2002,ocd-division/country:us/state:nm,,R,,,2,27,Sen.,NM,,,"Senator, 2nd Class",0,672,,,95.36,,
31,https://api.propublica.org/congress/v1/members/D000432.json,,,2318,1942-05-14,,,,,Byron,M,/m/021fyn,300037,14812,D000432,,False,Dorgan,2016-06-14 16:30:50 -0400,,S222,L.,8,1.19,2004,ocd-division/country:us/state:nd,,D,,,3,7,Sen.,ND,,,"Senator, 3rd Class",0,672,,,89.46,,senatordorgan
32,https://api.propublica.org/congress/v1/members/D000563.json,,N00004981,6741,1944-11-21,,SenatorDurbin,,,Richard,M,/m/01xcd1,300038,15021,D000563,,False,Durbin,2018-03-07 08:14:11 -0500,,S253,J.,6,0.89,2002,ocd-division/country:us/state:il,,D,,,2,3,Sen.,IL,,,"Senator, 2nd Class",0,672,SenatorDurbin,https://www.durbin.senate.gov,95.65,26847,SenatorDurbin
33,https://api.propublica.org/congress/v1/members/E000286.json,,,,1953-06-10,,,,,John,M,,300039,49902,E000286,,False,Edwards,2013-04-12 20:12:00 -0400,,S267,Reid,3,0.45,2004,ocd-division/country:us/state:nc,,D,,,3,1,Sen.,NC,,,"Senator, 3rd Class",0,672,,,92.23,,
34,https://api.propublica.org/congress/v1/members/E000285.json,,N00006249,45824,1944-02-01,,mikeenzi,,,Michael,M,/m/021ph1,300041,49706,E000285,,False,Enzi,2018-03-07 08:14:12 -0500,,S254,B.,5,0.74,2002,ocd-division/country:us/state:wy,,R,,https://www.enzi.senate.gov/public/?a=rss.feed,2,3,Sen.,WY,,,"Senator, 2nd Class",0,672,SenatorEnzi,https://www.enzi.senate.gov,91.6,558,senatorenzi
